,X,Var1,original,value,level1,level2,State,Zone,Region,Purpose,level3
377,377,149,AAAVis,1421.2880351034,A,A,A,A,A,Vis,G1
378,378,150,AAAVis,2423.07278884406,A,A,A,A,A,Vis,G1
379,379,151,AAAVis,893.808372806205,A,A,A,A,A,Vis,G1
380,380,152,AAAVis,1260.77819336312,A,A,A,A,A,Vis,G1
381,381,153,AAAVis,1578.68237276042,A,A,A,A,A,Vis,G1
382,382,154,AAAVis,2124.97917892987,A,A,A,A,A,Vis,G1
383,383,155,AAAVis,1694.68207048051,A,A,A,A,A,Vis,G1
384,384,156,AAAVis,2270.1932787292,A,A,A,A,A,Vis,G1
385,385,157,AAAVis,1743.00334931113,A,A,A,A,A,Vis,G1
386,386,158,AAAVis,2209.85831268108,A,A,A,A,A,Vis,G1
387,387,159,AAAVis,2059.47080358575,A,A,A,A,A,Vis,G1
388,388,160,AAAVis,1597.95378167933,A,A,A,A,A,Vis,G1
389,389,161,AAAVis,1503.49753100028,A,A,A,A,A,Vis,G1
390,390,162,AAAVis,2389.52854873065,A,A,A,A,A,Vis,G1
391,391,163,AAAVis,1010.50024238957,A,A,A,A,A,Vis,G1
392,392,164,AAAVis,1254.10105504842,A,A,A,A,A,Vis,G1
393,393,165,AAAVis,1840.06252961661,A,A,A,A,A,Vis,G1
394,394,166,AAAVis,2008.19030253755,A,A,A,A,A,Vis,G1
395,395,167,AAAVis,1362.81938770502,A,A,A,A,A,Vis,G1
396,396,168,AAAVis,2763.61849731748,A,A,A,A,A,Vis,G1
397,397,169,AAAVis,1484.01760436938,A,A,A,A,A,Vis,G1
398,398,170,AAAVis,2255.20062457528,A,A,A,A,A,Vis,G1
399,399,171,AAAVis,1835.60920154625,A,A,A,A,A,Vis,G1
400,400,172,AAAVis,2061.75827722838,A,A,A,A,A,Vis,G1
401,401,173,AAAVis,1587.74287748148,A,A,A,A,A,Vis,G1
402,402,174,AAAVis,1875.90321436501,A,A,A,A,A,Vis,G1
403,403,175,AAAVis,892.155231926506,A,A,A,A,A,Vis,G1
404,404,176,AAAVis,1528.02875167166,A,A,A,A,A,Vis,G1
405,405,177,AAAVis,1719.52094803025,A,A,A,A,A,Vis,G1
406,406,178,AAAVis,1606.25808334296,A,A,A,A,A,Vis,G1
407,407,179,AAAVis,1610.49472829621,A,A,A,A,A,Vis,G1
408,408,180,AAAVis,2405.06886010719,A,A,A,A,A,Vis,G1
409,409,181,AAAVis,1505.23756469669,A,A,A,A,A,Vis,G1
410,410,182,AAAVis,2146.08800157687,A,A,A,A,A,Vis,G1
411,411,183,AAAVis,1946.32126906521,A,A,A,A,A,Vis,G1
412,412,184,AAAVis,2098.13546201396,A,A,A,A,A,Vis,G1
413,413,185,AAAVis,1446.68957061631,A,A,A,A,A,Vis,G1
414,414,186,AAAVis,1654.58824223661,A,A,A,A,A,Vis,G1
415,415,187,AAAVis,1086.91320819714,A,A,A,A,A,Vis,G1
416,416,188,AAAVis,1291.63409792637,A,A,A,A,A,Vis,G1
417,417,189,AAAVis,1579.54126879909,A,A,A,A,A,Vis,G1
418,418,190,AAAVis,2206.64367083101,A,A,A,A,A,Vis,G1
419,419,191,AAAVis,1423.52422839784,A,A,A,A,A,Vis,G1
420,420,192,AAAVis,2282.64056762593,A,A,A,A,A,Vis,G1
421,421,193,AAAVis,1540.47968961876,A,A,A,A,A,Vis,G1
422,422,194,AAAVis,2385.60623472939,A,A,A,A,A,Vis,G1
423,423,195,AAAVis,2348.38416556331,A,A,A,A,A,Vis,G1
424,424,196,AAAVis,2517.56922428299,A,A,A,A,A,Vis,G1
425,425,197,AAAVis,1353.35743598243,A,A,A,A,A,Vis,G1
426,426,198,AAAVis,1815.02371110331,A,A,A,A,A,Vis,G1
427,427,199,AAAVis,1191.15627557343,A,A,A,A,A,Vis,G1
428,428,200,AAAVis,1782.16214915643,A,A,A,A,A,Vis,G1
429,429,201,AAAVis,1840.81857432269,A,A,A,A,A,Vis,G1
430,430,202,AAAVis,1623.54357028377,A,A,A,A,A,Vis,G1
431,431,203,AAAVis,1214.94165404913,A,A,A,A,A,Vis,G1
432,432,204,AAAVis,2328.04023306414,A,A,A,A,A,Vis,G1
433,433,205,AAAVis,1324.40493172511,A,A,A,A,A,Vis,G1
434,434,206,AAAVis,1959.04078106269,A,A,A,A,A,Vis,G1
435,435,207,AAAVis,1836.38046261166,A,A,A,A,A,Vis,G1
436,436,208,AAAVis,2301.52678962653,A,A,A,A,A,Vis,G1
437,437,209,AAAVis,1517.19087141048,A,A,A,A,A,Vis,G1
438,438,210,AAAVis,2166.00999709804,A,A,A,A,A,Vis,G1
439,439,211,AAAVis,104.792163472405,A,A,A,A,A,Vis,G1
440,440,212,AAAVis,1886.79960303617,A,A,A,A,A,Vis,G1
441,441,213,AAAVis,1235.68246116886,A,A,A,A,A,Vis,G1
442,442,214,AAAVis,1858.94228567949,A,A,A,A,A,Vis,G1
443,443,215,AAAVis,1706.19816506691,A,A,A,A,A,Vis,G1
444,444,216,AAAVis,2019.62412048048,A,A,A,A,A,Vis,G1
445,445,217,AAAVis,1201.67484497857,A,A,A,A,A,Vis,G1
446,446,218,AAAVis,2437.45096614594,A,A,A,A,A,Vis,G1
447,447,219,AAAVis,2217.53429969365,A,A,A,A,A,Vis,G1
448,448,220,AAAVis,2365.37490666205,A,A,A,A,A,Vis,G1
449,449,221,AAAVis,1268.70603843463,A,A,A,A,A,Vis,G1
450,450,222,AAAVis,1682.27374679023,A,A,A,A,A,Vis,G1
451,451,223,AAAVis,690.544904703067,A,A,A,A,A,Vis,G1
452,452,224,AAAVis,1645.53553873133,A,A,A,A,A,Vis,G1
453,453,225,AAAVis,1988.14681399836,A,A,A,A,A,Vis,G1
454,454,226,AAAVis,1823.21298163345,A,A,A,A,A,Vis,G1
455,455,227,AAAVis,1200.6837754522,A,A,A,A,A,Vis,G1
456,456,228,AAAVis,1815.06963317034,A,A,A,A,A,Vis,G1
457,457,1,AAABus,319.806758073598,A,A,A,A,A,Bus,G1
458,458,2,AAABus,413.838943055197,A,A,A,A,A,Bus,G1
459,459,3,AAABus,102.399433760273,A,A,A,A,A,Bus,G1
460,460,4,AAABus,172.348807845164,A,A,A,A,A,Bus,G1
461,461,5,AAABus,386.812380104794,A,A,A,A,A,Bus,G1
462,462,6,AAABus,39.1736115765999,A,A,A,A,A,Bus,G1
463,463,7,AAABus,316.61444812154,A,A,A,A,A,Bus,G1
464,464,8,AAABus,465.513451912627,A,A,A,A,A,Bus,G1
465,465,9,AAABus,202.593903050442,A,A,A,A,A,Bus,G1
466,466,10,AAABus,336.43386838156,A,A,A,A,A,Bus,G1
467,467,11,AAABus,386.566258705717,A,A,A,A,A,Bus,G1
468,468,12,AAABus,382.934413251477,A,A,A,A,A,Bus,G1
469,469,13,AAABus,368.384661037967,A,A,A,A,A,Bus,G1
470,470,14,AAABus,532.533772764992,A,A,A,A,A,Bus,G1
471,471,15,AAABus,412.141802164455,A,A,A,A,A,Bus,G1
472,472,16,AAABus,98.0332647991812,A,A,A,A,A,Bus,G1
473,473,17,AAABus,1.9543033278207,A,A,A,A,A,Bus,G1
474,474,18,AAABus,112.452102671961,A,A,A,A,A,Bus,G1
475,475,19,AAABus,339.28148426626,A,A,A,A,A,Bus,G1
476,476,20,AAABus,93.2651966491454,A,A,A,A,A,Bus,G1
477,477,21,AAABus,140.335636548157,A,A,A,A,A,Bus,G1
478,478,22,AAABus,103.783151698304,A,A,A,A,A,Bus,G1
479,479,23,AAABus,319.419338076375,A,A,A,A,A,Bus,G1
480,480,24,AAABus,103.197593304968,A,A,A,A,A,Bus,G1
481,481,25,AAABus,345.079369782475,A,A,A,A,A,Bus,G1
482,482,26,AAABus,409.469807724517,A,A,A,A,A,Bus,G1
483,483,27,AAABus,269.803369752393,A,A,A,A,A,Bus,G1
484,484,28,AAABus,295.182497845654,A,A,A,A,A,Bus,G1
485,485,29,AAABus,338.837408889852,A,A,A,A,A,Bus,G1
486,486,30,AAABus,166.842319470982,A,A,A,A,A,Bus,G1
487,487,31,AAABus,365.715040242342,A,A,A,A,A,Bus,G1
488,488,32,AAABus,312.126043703123,A,A,A,A,A,Bus,G1
489,489,33,AAABus,381.578981039311,A,A,A,A,A,Bus,G1
490,490,34,AAABus,104.485548238801,A,A,A,A,A,Bus,G1
491,491,35,AAABus,365.091411571093,A,A,A,A,A,Bus,G1
492,492,36,AAABus,482.151631221247,A,A,A,A,A,Bus,G1
493,493,37,AAABus,462.575475266017,A,A,A,A,A,Bus,G1
494,494,38,AAABus,280.160268135573,A,A,A,A,A,Bus,G1
495,495,39,AAABus,160.744453111415,A,A,A,A,A,Bus,G1
496,496,40,AAABus,387.765429202852,A,A,A,A,A,Bus,G1
497,497,41,AAABus,308.748331359585,A,A,A,A,A,Bus,G1
498,498,42,AAABus,204.380799571485,A,A,A,A,A,Bus,G1
499,499,43,AAABus,28.9329068718669,A,A,A,A,A,Bus,G1
500,500,44,AAABus,50.0422875685643,A,A,A,A,A,Bus,G1
501,501,45,AAABus,91.5273175964942,A,A,A,A,A,Bus,G1
502,502,46,AAABus,124.611778874843,A,A,A,A,A,Bus,G1
503,503,47,AAABus,405.485624672388,A,A,A,A,A,Bus,G1
504,504,48,AAABus,402.301812287114,A,A,A,A,A,Bus,G1
505,505,49,AAABus,169.412948982782,A,A,A,A,A,Bus,G1
506,506,50,AAABus,464.778323258169,A,A,A,A,A,Bus,G1
507,507,51,AAABus,54.2830053413221,A,A,A,A,A,Bus,G1
508,508,52,AAABus,-6.31173332023832,A,A,A,A,A,Bus,G1
509,509,53,AAABus,109.740308905003,A,A,A,A,A,Bus,G1
510,510,54,AAABus,252.171532822494,A,A,A,A,A,Bus,G1
511,511,55,AAABus,187.045979245193,A,A,A,A,A,Bus,G1
512,512,56,AAABus,337.018517219253,A,A,A,A,A,Bus,G1
513,513,57,AAABus,268.861138982951,A,A,A,A,A,Bus,G1
514,514,58,AAABus,140.515502190813,A,A,A,A,A,Bus,G1
515,515,59,AAABus,193.762062839013,A,A,A,A,A,Bus,G1
516,516,60,AAABus,-0.81645091448047,A,A,A,A,A,Bus,G1
517,517,61,AAABus,90.6757686367318,A,A,A,A,A,Bus,G1
518,518,62,AAABus,133.199242430429,A,A,A,A,A,Bus,G1
519,519,63,AAABus,205.661812483029,A,A,A,A,A,Bus,G1
520,520,64,AAABus,189.611753674412,A,A,A,A,A,Bus,G1
521,521,65,AAABus,361.391807565613,A,A,A,A,A,Bus,G1
522,522,66,AAABus,389.598204188489,A,A,A,A,A,Bus,G1
523,523,67,AAABus,73.075145654505,A,A,A,A,A,Bus,G1
524,524,68,AAABus,179.009108220798,A,A,A,A,A,Bus,G1
525,525,69,AAABus,54.4300915769551,A,A,A,A,A,Bus,G1
526,526,70,AAABus,96.2110439216775,A,A,A,A,A,Bus,G1
527,527,71,AAABus,327.019934374412,A,A,A,A,A,Bus,G1
528,528,72,AAABus,243.196525586814,A,A,A,A,A,Bus,G1
529,529,73,AAABus,131.467859578516,A,A,A,A,A,Bus,G1
530,530,74,AAABus,528.56420168365,A,A,A,A,A,Bus,G1
531,531,75,AAABus,215.183442066473,A,A,A,A,A,Bus,G1
532,532,76,AAABus,150.015441252971,A,A,A,A,A,Bus,G1
533,533,77,AAABus,151.582983432849,A,A,A,A,A,Bus,G1
534,534,78,AAABus,278.218216188982,A,A,A,A,A,Bus,G1
535,535,79,AAABus,260.443032018409,A,A,A,A,A,Bus,G1
536,536,80,AAABus,423.850887786035,A,A,A,A,A,Bus,G1
537,537,81,AAABus,458.616671521134,A,A,A,A,A,Bus,G1
538,538,82,AAABus,202.437511271839,A,A,A,A,A,Bus,G1
539,539,83,AAABus,258.952104048309,A,A,A,A,A,Bus,G1
540,540,84,AAABus,161.629600913258,A,A,A,A,A,Bus,G1
541,541,85,AAABus,272.29070445355,A,A,A,A,A,Bus,G1
542,542,86,AAABus,110.531632804052,A,A,A,A,A,Bus,G1
543,543,87,AAABus,577.690351764826,A,A,A,A,A,Bus,G1
544,544,88,AAABus,85.8142623459791,A,A,A,A,A,Bus,G1
545,545,89,AAABus,154.583099192004,A,A,A,A,A,Bus,G1
546,546,90,AAABus,308.036981074231,A,A,A,A,A,Bus,G1
547,547,91,AAABus,91.9816525878481,A,A,A,A,A,Bus,G1
548,548,92,AAABus,513.711016193246,A,A,A,A,A,Bus,G1
549,549,93,AAABus,524.55350982801,A,A,A,A,A,Bus,G1
550,550,94,AAABus,170.936901328083,A,A,A,A,A,Bus,G1
551,551,95,AAABus,168.277646988383,A,A,A,A,A,Bus,G1
552,552,96,AAABus,48.2713462617024,A,A,A,A,A,Bus,G1
553,553,97,AAABus,272.520105015028,A,A,A,A,A,Bus,G1
554,554,98,AAABus,665.245656630171,A,A,A,A,A,Bus,G1
555,555,99,AAABus,228.273531494893,A,A,A,A,A,Bus,G1
556,556,100,AAABus,228.730961246941,A,A,A,A,A,Bus,G1
557,557,101,AAABus,169.97363200302,A,A,A,A,A,Bus,G1
558,558,102,AAABus,424.649511113551,A,A,A,A,A,Bus,G1
559,559,103,AAABus,69.4384543986113,A,A,A,A,A,Bus,G1
560,560,104,AAABus,301.447482588899,A,A,A,A,A,Bus,G1
561,561,105,AAABus,111.631495461971,A,A,A,A,A,Bus,G1
562,562,106,AAABus,374.189211069411,A,A,A,A,A,Bus,G1
563,563,107,AAABus,354.281103915508,A,A,A,A,A,Bus,G1
564,564,108,AAABus,602.090393641157,A,A,A,A,A,Bus,G1
565,565,109,AAABus,312.897884334395,A,A,A,A,A,Bus,G1
566,566,110,AAABus,602.730222951176,A,A,A,A,A,Bus,G1
567,567,111,AAABus,576.332379248697,A,A,A,A,A,Bus,G1
568,568,112,AAABus,363.609664416377,A,A,A,A,A,Bus,G1
569,569,113,AAABus,283.960948037115,A,A,A,A,A,Bus,G1
570,570,114,AAABus,254.204220850445,A,A,A,A,A,Bus,G1
571,571,115,AAABus,301.659104326295,A,A,A,A,A,Bus,G1
572,572,116,AAABus,433.513342468956,A,A,A,A,A,Bus,G1
573,573,117,AAABus,346.107018066825,A,A,A,A,A,Bus,G1
574,574,118,AAABus,421.915838094927,A,A,A,A,A,Bus,G1
575,575,119,AAABus,163.877435222388,A,A,A,A,A,Bus,G1
576,576,120,AAABus,354.678954309637,A,A,A,A,A,Bus,G1
577,577,121,AAABus,282.304892242273,A,A,A,A,A,Bus,G1
578,578,122,AAABus,557.351928321985,A,A,A,A,A,Bus,G1
579,579,123,AAABus,86.4427803164036,A,A,A,A,A,Bus,G1
580,580,124,AAABus,414.193225251619,A,A,A,A,A,Bus,G1
581,581,125,AAABus,139.049724420954,A,A,A,A,A,Bus,G1
582,582,126,AAABus,580.055751743389,A,A,A,A,A,Bus,G1
583,583,127,AAABus,239.843874460461,A,A,A,A,A,Bus,G1
584,584,128,AAABus,377.233745677598,A,A,A,A,A,Bus,G1
585,585,129,AAABus,268.294062965692,A,A,A,A,A,Bus,G1
586,586,130,AAABus,312.2869263376,A,A,A,A,A,Bus,G1
587,587,131,AAABus,435.755798924294,A,A,A,A,A,Bus,G1
588,588,132,AAABus,357.626236027549,A,A,A,A,A,Bus,G1
589,589,133,AAABus,284.425973248145,A,A,A,A,A,Bus,G1
590,590,134,AAABus,268.960375003097,A,A,A,A,A,Bus,G1
591,591,135,AAABus,184.824397107781,A,A,A,A,A,Bus,G1
592,592,136,AAABus,610.969603463398,A,A,A,A,A,Bus,G1
593,593,137,AAABus,540.040407383924,A,A,A,A,A,Bus,G1
594,594,138,AAABus,314.277880061965,A,A,A,A,A,Bus,G1
595,595,139,AAABus,474.035337422273,A,A,A,A,A,Bus,G1
596,596,140,AAABus,350.353606247567,A,A,A,A,A,Bus,G1
597,597,141,AAABus,429.209569127118,A,A,A,A,A,Bus,G1
598,598,142,AAABus,273.693871509601,A,A,A,A,A,Bus,G1
599,599,143,AAABus,775.984619504244,A,A,A,A,A,Bus,G1
600,600,144,AAABus,416.853239427028,A,A,A,A,A,Bus,G1
601,601,145,AAABus,423.872983700696,A,A,A,A,A,Bus,G1
602,602,146,AAABus,239.508222902336,A,A,A,A,A,Bus,G1
603,603,147,AAABus,408.727472173819,A,A,A,A,A,Bus,G1
604,604,148,AAABus,479.207180112101,A,A,A,A,A,Bus,G1
605,605,149,AAABus,625.800123586915,A,A,A,A,A,Bus,G1
606,606,150,AAABus,235.099854891469,A,A,A,A,A,Bus,G1
607,607,151,AAABus,389.105752036445,A,A,A,A,A,Bus,G1
608,608,152,AAABus,503.894649791947,A,A,A,A,A,Bus,G1
609,609,153,AAABus,370.263126488347,A,A,A,A,A,Bus,G1
610,610,154,AAABus,320.269691896998,A,A,A,A,A,Bus,G1
611,611,155,AAABus,457.177966788324,A,A,A,A,A,Bus,G1
612,612,156,AAABus,354.598947964715,A,A,A,A,A,Bus,G1
613,613,157,AAABus,593.568118771779,A,A,A,A,A,Bus,G1
614,614,158,AAABus,567.609930210664,A,A,A,A,A,Bus,G1
615,615,159,AAABus,543.98235062206,A,A,A,A,A,Bus,G1
616,616,160,AAABus,361.905527489103,A,A,A,A,A,Bus,G1
617,617,161,AAABus,787.503776347595,A,A,A,A,A,Bus,G1
618,618,162,AAABus,440.943773362026,A,A,A,A,A,Bus,G1
619,619,163,AAABus,422.838810424846,A,A,A,A,A,Bus,G1
620,620,164,AAABus,493.881893060764,A,A,A,A,A,Bus,G1
621,621,165,AAABus,346.438065909105,A,A,A,A,A,Bus,G1
622,622,166,AAABus,466.740669636637,A,A,A,A,A,Bus,G1
623,623,167,AAABus,632.795610095295,A,A,A,A,A,Bus,G1
624,624,168,AAABus,373.989946899822,A,A,A,A,A,Bus,G1
625,625,169,AAABus,287.724050834071,A,A,A,A,A,Bus,G1
626,626,170,AAABus,419.407039567689,A,A,A,A,A,Bus,G1
627,627,171,AAABus,442.260232198652,A,A,A,A,A,Bus,G1
628,628,172,AAABus,630.250080673199,A,A,A,A,A,Bus,G1
629,629,173,AAABus,635.319550208633,A,A,A,A,A,Bus,G1
630,630,174,AAABus,574.836536836183,A,A,A,A,A,Bus,G1
631,631,175,AAABus,231.534550649852,A,A,A,A,A,Bus,G1
632,632,176,AAABus,234.910190888459,A,A,A,A,A,Bus,G1
633,633,177,AAABus,429.73939488452,A,A,A,A,A,Bus,G1
634,634,178,AAABus,477.578783956566,A,A,A,A,A,Bus,G1
635,635,179,AAABus,312.320438713859,A,A,A,A,A,Bus,G1
636,636,180,AAABus,531.610520950894,A,A,A,A,A,Bus,G1
637,637,181,AAABus,434.637713443793,A,A,A,A,A,Bus,G1
638,638,182,AAABus,425.406963617281,A,A,A,A,A,Bus,G1
639,639,183,AAABus,484.35879283907,A,A,A,A,A,Bus,G1
640,640,184,AAABus,393.626229368819,A,A,A,A,A,Bus,G1
641,641,185,AAABus,581.804459542337,A,A,A,A,A,Bus,G1
642,642,186,AAABus,515.051313394873,A,A,A,A,A,Bus,G1
643,643,187,AAABus,505.784929316053,A,A,A,A,A,Bus,G1
644,644,188,AAABus,273.989771686044,A,A,A,A,A,Bus,G1
645,645,189,AAABus,420.021632214811,A,A,A,A,A,Bus,G1
646,646,190,AAABus,563.611180818721,A,A,A,A,A,Bus,G1
647,647,191,AAABus,241.389838101923,A,A,A,A,A,Bus,G1
648,648,192,AAABus,550.536657545405,A,A,A,A,A,Bus,G1
649,649,193,AAABus,589.940871545347,A,A,A,A,A,Bus,G1
650,650,194,AAABus,777.546755016777,A,A,A,A,A,Bus,G1
651,651,195,AAABus,352.171211156777,A,A,A,A,A,Bus,G1
652,652,196,AAABus,572.942746512953,A,A,A,A,A,Bus,G1
653,653,197,AAABus,675.612128136555,A,A,A,A,A,Bus,G1
654,654,198,AAABus,366.517362035421,A,A,A,A,A,Bus,G1
655,655,199,AAABus,244.174602532934,A,A,A,A,A,Bus,G1
656,656,200,AAABus,96.8880706908381,A,A,A,A,A,Bus,G1
657,657,201,AAABus,487.172195015506,A,A,A,A,A,Bus,G1
658,658,202,AAABus,429.709162588545,A,A,A,A,A,Bus,G1
659,659,203,AAABus,469.830930283341,A,A,A,A,A,Bus,G1
660,660,204,AAABus,293.997999803865,A,A,A,A,A,Bus,G1
661,661,205,AAABus,308.034702557266,A,A,A,A,A,Bus,G1
662,662,206,AAABus,396.974751759287,A,A,A,A,A,Bus,G1
663,663,207,AAABus,691.882297105975,A,A,A,A,A,Bus,G1
664,664,208,AAABus,309.802034305393,A,A,A,A,A,Bus,G1
665,665,209,AAABus,221.020033509769,A,A,A,A,A,Bus,G1
666,666,210,AAABus,431.384177808114,A,A,A,A,A,Bus,G1
667,667,211,AAABus,341.620237982869,A,A,A,A,A,Bus,G1
668,668,212,AAABus,273.403555232726,A,A,A,A,A,Bus,G1
669,669,213,AAABus,734.546917984083,A,A,A,A,A,Bus,G1
670,670,214,AAABus,385.446218483542,A,A,A,A,A,Bus,G1
671,671,215,AAABus,272.378327825972,A,A,A,A,A,Bus,G1
672,672,216,AAABus,322.09235369033,A,A,A,A,A,Bus,G1
673,673,217,AAABus,603.421261590304,A,A,A,A,A,Bus,G1
674,674,218,AAABus,333.356200958658,A,A,A,A,A,Bus,G1
675,675,219,AAABus,442.349984291545,A,A,A,A,A,Bus,G1
676,676,220,AAABus,357.902632197481,A,A,A,A,A,Bus,G1
677,677,221,AAABus,248.131943436557,A,A,A,A,A,Bus,G1
678,678,222,AAABus,509.467876404045,A,A,A,A,A,Bus,G1
679,679,223,AAABus,353.692285999171,A,A,A,A,A,Bus,G1
680,680,224,AAABus,121.75180924082,A,A,A,A,A,Bus,G1
681,681,225,AAABus,540.006933145066,A,A,A,A,A,Bus,G1
682,682,226,AAABus,429.191261213423,A,A,A,A,A,Bus,G1
683,683,227,AAABus,359.280464585932,A,A,A,A,A,Bus,G1
684,684,228,AAABus,263.098646788942,A,A,A,A,A,Bus,G1
685,685,1,AAAOth,78.2600450384333,A,A,A,A,A,Oth,G1
686,686,2,AAAOth,-31.7925088205687,A,A,A,A,A,Oth,G1
687,687,3,AAAOth,98.2975512711213,A,A,A,A,A,Oth,G1
688,688,4,AAAOth,-13.9105238954808,A,A,A,A,A,Oth,G1
689,689,5,AAAOth,78.3374798219679,A,A,A,A,A,Oth,G1
690,690,6,AAAOth,0.671690004703635,A,A,A,A,A,Oth,G1
691,691,7,AAAOth,164.064330175314,A,A,A,A,A,Oth,G1
692,692,8,AAAOth,242.129258134244,A,A,A,A,A,Oth,G1
693,693,9,AAAOth,106.59232964452,A,A,A,A,A,Oth,G1
694,694,10,AAAOth,151.057568349979,A,A,A,A,A,Oth,G1
695,695,11,AAAOth,174.777563294964,A,A,A,A,A,Oth,G1
696,696,12,AAAOth,156.455380593011,A,A,A,A,A,Oth,G1
697,697,13,AAAOth,62.8178859431294,A,A,A,A,A,Oth,G1
698,698,14,AAAOth,161.998383686965,A,A,A,A,A,Oth,G1
699,699,15,AAAOth,151.920109699552,A,A,A,A,A,Oth,G1
700,700,16,AAAOth,98.1118267877591,A,A,A,A,A,Oth,G1
701,701,17,AAAOth,208.188341824112,A,A,A,A,A,Oth,G1
702,702,18,AAAOth,100.17015374257,A,A,A,A,A,Oth,G1
703,703,19,AAAOth,191.262137907727,A,A,A,A,A,Oth,G1
704,704,20,AAAOth,193.202367353767,A,A,A,A,A,Oth,G1
705,705,21,AAAOth,117.782101454666,A,A,A,A,A,Oth,G1
706,706,22,AAAOth,195.674058951475,A,A,A,A,A,Oth,G1
707,707,23,AAAOth,260.62349847272,A,A,A,A,A,Oth,G1
708,708,24,AAAOth,28.1726625240942,A,A,A,A,A,Oth,G1
709,709,25,AAAOth,59.7123181720794,A,A,A,A,A,Oth,G1
710,710,26,AAAOth,215.988640201584,A,A,A,A,A,Oth,G1
711,711,27,AAAOth,171.805277663723,A,A,A,A,A,Oth,G1
712,712,28,AAAOth,139.041580826394,A,A,A,A,A,Oth,G1
713,713,29,AAAOth,200.735228844581,A,A,A,A,A,Oth,G1
714,714,30,AAAOth,201.616626528265,A,A,A,A,A,Oth,G1
715,715,31,AAAOth,183.911473259841,A,A,A,A,A,Oth,G1
716,716,32,AAAOth,165.527340594743,A,A,A,A,A,Oth,G1
717,717,33,AAAOth,183.448602577547,A,A,A,A,A,Oth,G1
718,718,34,AAAOth,220.366400754509,A,A,A,A,A,Oth,G1
719,719,35,AAAOth,201.780186907035,A,A,A,A,A,Oth,G1
720,720,36,AAAOth,277.764586169479,A,A,A,A,A,Oth,G1
721,721,37,AAAOth,111.485255826178,A,A,A,A,A,Oth,G1
722,722,38,AAAOth,181.924492917225,A,A,A,A,A,Oth,G1
723,723,39,AAAOth,255.36351397167,A,A,A,A,A,Oth,G1
724,724,40,AAAOth,154.327530773504,A,A,A,A,A,Oth,G1
725,725,41,AAAOth,201.95272936772,A,A,A,A,A,Oth,G1
726,726,42,AAAOth,157.260077984992,A,A,A,A,A,Oth,G1
727,727,43,AAAOth,178.770878698331,A,A,A,A,A,Oth,G1
728,728,44,AAAOth,190.93534424173,A,A,A,A,A,Oth,G1
729,729,45,AAAOth,143.121264930766,A,A,A,A,A,Oth,G1
730,730,46,AAAOth,284.545183929942,A,A,A,A,A,Oth,G1
731,731,47,AAAOth,230.5753910191,A,A,A,A,A,Oth,G1
732,732,48,AAAOth,203.500347346229,A,A,A,A,A,Oth,G1
733,733,49,AAAOth,56.906077192636,A,A,A,A,A,Oth,G1
734,734,50,AAAOth,215.208110478897,A,A,A,A,A,Oth,G1
735,735,51,AAAOth,163.674190014318,A,A,A,A,A,Oth,G1
736,736,52,AAAOth,4.43621513480574,A,A,A,A,A,Oth,G1
737,737,53,AAAOth,75.0925209029628,A,A,A,A,A,Oth,G1
738,738,54,AAAOth,143.913603321837,A,A,A,A,A,Oth,G1
739,739,55,AAAOth,129.347971212672,A,A,A,A,A,Oth,G1
740,740,56,AAAOth,96.1992969346131,A,A,A,A,A,Oth,G1
741,741,57,AAAOth,15.669522426197,A,A,A,A,A,Oth,G1
742,742,58,AAAOth,153.493707214476,A,A,A,A,A,Oth,G1
743,743,59,AAAOth,283.168153109223,A,A,A,A,A,Oth,G1
744,744,60,AAAOth,310.02049007767,A,A,A,A,A,Oth,G1
745,745,61,AAAOth,152.029674995881,A,A,A,A,A,Oth,G1
746,746,62,AAAOth,183.501993261474,A,A,A,A,A,Oth,G1
747,747,63,AAAOth,264.178833105242,A,A,A,A,A,Oth,G1
748,748,64,AAAOth,137.711427636349,A,A,A,A,A,Oth,G1
749,749,65,AAAOth,267.441644507565,A,A,A,A,A,Oth,G1
750,750,66,AAAOth,99.8264473812096,A,A,A,A,A,Oth,G1
751,751,67,AAAOth,206.343731049506,A,A,A,A,A,Oth,G1
752,752,68,AAAOth,216.968682366454,A,A,A,A,A,Oth,G1
753,753,69,AAAOth,108.097536045514,A,A,A,A,A,Oth,G1
754,754,70,AAAOth,133.523187169485,A,A,A,A,A,Oth,G1
755,755,71,AAAOth,53.6738847363011,A,A,A,A,A,Oth,G1
756,756,72,AAAOth,176.441122072731,A,A,A,A,A,Oth,G1
757,757,73,AAAOth,221.102390424949,A,A,A,A,A,Oth,G1
758,758,74,AAAOth,199.298284913107,A,A,A,A,A,Oth,G1
759,759,75,AAAOth,-23.3878881660914,A,A,A,A,A,Oth,G1
760,760,76,AAAOth,149.119214822463,A,A,A,A,A,Oth,G1
761,761,77,AAAOth,94.0633156077738,A,A,A,A,A,Oth,G1
762,762,78,AAAOth,165.464029199679,A,A,A,A,A,Oth,G1
763,763,79,AAAOth,276.046443112337,A,A,A,A,A,Oth,G1
764,764,80,AAAOth,47.2393633354439,A,A,A,A,A,Oth,G1
765,765,81,AAAOth,216.977670523292,A,A,A,A,A,Oth,G1
766,766,82,AAAOth,126.351221947121,A,A,A,A,A,Oth,G1
767,767,83,AAAOth,154.424320554971,A,A,A,A,A,Oth,G1
