Series,Value,actual,error,Rec
Zone/BC,549.412497749864,504.2612951,-45.151202649864,mint_shrink
Zone/BD,1458.90939348514,1259.2793017,-199.63009178514,mint_shrink
Zone/BD,547.814577005336,515.5125625,-32.302014505336,mint_shrink
Zone/BD,725.113029404228,819.8441518,94.731122395772,mint_shrink
Zone/BD,885.66956417338,925.7729075,40.10334332662,mint_shrink
Zone/BD,699.256207315644,727.3088752,28.052667884356,mint_shrink
Zone/BD,631.617678901101,618.8332856,-12.7843933011011,mint_shrink
Zone/BD,796.164263896534,1024.2000839,228.035820003466,mint_shrink
Zone/BD,747.409014180332,681.2498117,-66.1592024803319,mint_shrink
Zone/BD,744.103222008063,767.8182588,23.715036791937,mint_shrink
Zone/BD,668.520740747637,724.7523539,56.231613152363,mint_shrink
Zone/BD,754.204722620386,779.7595862,25.554863579614,mint_shrink
Zone/BD,692.878656070103,768.1817074,75.303051329897,mint_shrink
Zone/BD,1485.07682551043,1631.020673,145.94384748957,mint_shrink
Zone/BD,588.497296082655,644.9723072,56.475011117345,mint_shrink
Zone/BD,780.085169468383,981.3199145,201.234745031617,mint_shrink
Zone/BD,966.765641393494,856.6610259,-110.104615493494,mint_shrink
Zone/BD,742.065568980683,690.1933786,-51.872190380683,mint_shrink
Zone/BD,657.854286393773,509.3587207,-148.495565693773,mint_shrink
Zone/BD,858.999309376144,934.3817479,75.3824385238561,mint_shrink
Zone/BD,778.867985774036,709.8397242,-69.028261574036,mint_shrink
Zone/BD,754.511230973544,653.4886004,-101.022630573544,mint_shrink
Zone/BD,699.138582631083,972.4925488,273.353966168917,mint_shrink
Zone/BD,785.778595098048,717.0536702,-68.7249248980479,mint_shrink
Zone/BD,739.944256386142,704.2039984,-35.740257986142,mint_shrink
Zone/BE,1107.44802309651,1096.1171804,-11.33084269651,mint_shrink
Zone/BE,464.269816511276,471.797076,7.52725948872399,mint_shrink
Zone/BE,719.306994958176,687.8040337,-31.502961258176,mint_shrink
Zone/BE,915.506389784162,848.2906214,-67.2157683841621,mint_shrink
Zone/BE,590.436858687368,728.3810183,137.944159612632,mint_shrink
Zone/BE,628.478054830613,635.0762405,6.59818566938702,mint_shrink
Zone/BE,643.445090575253,694.6775707,51.2324801247471,mint_shrink
Zone/BE,602.80200595291,465.8478799,-136.95412605291,mint_shrink
Zone/BE,581.087417178776,901.7608473,320.673430121224,mint_shrink
Zone/BE,781.501573923036,702.2529082,-79.248665723036,mint_shrink
Zone/BE,707.062713268028,791.8371432,84.774429931972,mint_shrink
Zone/BE,715.689573695173,691.3227405,-24.3668331951729,mint_shrink
Zone/BE,1108.54884531709,982.9258707,-125.62297461709,mint_shrink
Zone/BE,492.751430317452,669.3097348,176.558304482548,mint_shrink
Zone/BE,747.953523349059,794.6957081,46.7421847509411,mint_shrink
Zone/BE,926.911183126786,990.5917329,63.680549773214,mint_shrink
Zone/BE,666.31656021578,729.1154327,62.7988724842201,mint_shrink
Zone/BE,655.857119521938,575.8740814,-79.983038121938,mint_shrink
Zone/BE,675.022511501357,636.9689041,-38.053607401357,mint_shrink
Zone/BE,616.898951187507,542.2125081,-74.686443087507,mint_shrink
Zone/BE,642.545714415227,761.7961086,119.250394184773,mint_shrink
Zone/BE,798.569289459383,849.2046758,50.6353863406171,mint_shrink
Zone/BE,763.484585420143,924.5102113,161.025625879857,mint_shrink
Zone/BE,753.769976255005,693.0165051,-60.7534711550049,mint_shrink
Zone/CA,6238.03358365567,5829.98527,-408.04831365567,mint_shrink
Zone/CA,2429.55572415421,2555.9294299,126.37370574579,mint_shrink
Zone/CA,2477.75631389879,3167.5189089,689.76259500121,mint_shrink
Zone/CA,3278.32275402859,3440.4817325,162.15897847141,mint_shrink
Zone/CA,2513.91716378147,3217.1512385,703.23407471853,mint_shrink
Zone/CA,2584.60098822462,2649.9807765,65.3797882753802,mint_shrink
Zone/CA,3289.98897008856,3628.4347509,338.44578081144,mint_shrink
Zone/CA,3177.55072933602,3454.0947539,276.54402456398,mint_shrink
Zone/CA,3641.87064094381,3562.8458044,-79.0248365438101,mint_shrink
Zone/CA,3856.96315995443,3818.6500544,-38.31310555443,mint_shrink
Zone/CA,3215.69882779522,3370.3436112,154.64478340478,mint_shrink
Zone/CA,3023.50239754394,3101.1905464,77.6881488560603,mint_shrink
Zone/CA,6196.55721589748,5494.1272128,-702.43000309748,mint_shrink
Zone/CA,2413.11895292263,3567.7202121,1154.60125917737,mint_shrink
Zone/CA,2619.61131754684,2767.2376287,147.62631115316,mint_shrink
Zone/CA,3339.4667184919,3535.3796929,195.9129744081,mint_shrink
Zone/CA,2619.14339828663,3065.3902225,446.24682421337,mint_shrink
Zone/CA,2622.73801635498,2441.0748252,-181.66319115498,mint_shrink
Zone/CA,3335.18866732056,4022.8033681,687.61470077944,mint_shrink
Zone/CA,3273.4452825299,3708.1406413,434.6953587701,mint_shrink
Zone/CA,3695.87435093467,3479.9449124,-215.92943853467,mint_shrink
Zone/CA,3857.88565605952,4432.1993598,574.31370374048,mint_shrink
Zone/CA,3412.92691408542,3805.345168,392.41825391458,mint_shrink
Zone/CA,3191.30633000901,3752.2673214,560.96099139099,mint_shrink
Zone/CB,1448.04477994995,1116.1410053,-331.90377464995,mint_shrink
Zone/CB,640.002925667513,666.1722009,26.1692752324871,mint_shrink
Zone/CB,651.69804563503,885.1250097,233.42696406497,mint_shrink
Zone/CB,1034.82468318377,1096.7037187,61.87903551623,mint_shrink
Zone/CB,886.295576475781,1166.4237742,280.128197724219,mint_shrink
Zone/CB,1027.99894892294,1231.5192202,203.52027127706,mint_shrink
Zone/CB,1226.14363340278,1062.4998459,-163.64378750278,mint_shrink
Zone/CB,1328.63508188671,876.6236998,-452.01138208671,mint_shrink
Zone/CB,1262.52728043054,1303.1858734,40.65859296946,mint_shrink
Zone/CB,1191.49870893612,989.6411361,-201.85757283612,mint_shrink
Zone/CB,856.789724466459,861.3084996,4.518775133541,mint_shrink
Zone/CB,915.430135384448,930.8463185,15.416183115552,mint_shrink
Zone/CB,1453.62891443987,1086.0088525,-367.62006193987,mint_shrink
Zone/CB,638.324323147538,817.4084165,179.084093352462,mint_shrink
Zone/CB,715.936988445092,982.2717547,266.334766254908,mint_shrink
Zone/CB,1061.42491834476,1051.4834637,-9.94145464476014,mint_shrink
Zone/CB,903.940553191061,860.6015324,-43.339020791061,mint_shrink
Zone/CB,1014.26969983716,960.2761799,-53.9935199371601,mint_shrink
Zone/CB,1225.58439834712,1494.1731401,268.58874175288,mint_shrink
Zone/CB,1323.74728174076,1178.7813087,-144.96597304076,mint_shrink
Zone/CB,1298.63375751274,1337.767297,39.1335394872601,mint_shrink
Zone/CB,1226.85448050961,1201.9530612,-24.90141930961,mint_shrink
Zone/CB,921.793631605601,1340.8110561,419.017424494399,mint_shrink
Zone/CB,965.274590760739,1238.1104952,272.835904439261,mint_shrink
Zone/CC,1194.90506756434,1457.086295,262.18122743566,mint_shrink
Zone/CC,626.273864708501,399.7845609,-226.489303808501,mint_shrink
Zone/CC,799.380043208572,636.0708135,-163.309229708572,mint_shrink
Zone/CC,1005.12699591356,1185.3485666,180.22157068644,mint_shrink
Zone/CC,985.785327974943,1270.4917452,284.706417225057,mint_shrink
Zone/CC,1149.68334789159,1143.1043457,-6.57900219159001,mint_shrink
Zone/CC,1725.8434408615,2542.3549027,816.5114618385,mint_shrink
Zone/CC,1652.66587688325,1801.0094752,148.34359831675,mint_shrink
Zone/CC,1721.09873833641,1865.0308894,143.93215106359,mint_shrink
Zone/CC,1647.62018574813,1371.4520091,-276.16817664813,mint_shrink
Zone/CC,1103.36647781676,1157.7196211,54.3531432832401,mint_shrink
Zone/CC,946.66960152339,1032.3222038,85.6526022766099,mint_shrink
Zone/CC,1269.61383243733,1423.6224483,154.00861586267,mint_shrink
Zone/CC,712.634442168767,952.6138494,239.979407231233,mint_shrink
Zone/CC,851.837626353596,734.3460675,-117.491558853596,mint_shrink
Zone/CC,1069.93468259647,1008.6254008,-61.3092817964701,mint_shrink
Zone/CC,1089.02455532071,1269.1229602,180.09840487929,mint_shrink
Zone/CC,1266.5675573084,1328.0492727,61.4817153916001,mint_shrink
Zone/CC,1778.81356812908,1688.3738222,-90.4397459290801,mint_shrink
Zone/CC,1807.31502655655,1899.7774796,92.4624530434501,mint_shrink
Zone/CC,1745.1067294714,1686.8602427,-58.2464867714,mint_shrink
Zone/CC,1686.14322272896,1702.3164397,16.1732169710401,mint_shrink
Zone/CC,1131.7486441553,990.5762995,-141.1723446553,mint_shrink
Zone/CC,1013.09617821961,566.715447,-446.38073121961,mint_shrink
Zone/CD,807.665446850471,525.3300503,-282.335396550471,mint_shrink
Zone/CD,584.97320548113,565.4711313,-19.50207418113,mint_shrink
Zone/CD,571.122177918125,497.3654844,-73.756693518125,mint_shrink
Zone/CD,736.407424965889,631.3567506,-105.050674365889,mint_shrink
Zone/CD,654.557551505822,660.27761,5.72005849417803,mint_shrink
Zone/CD,707.173234166739,667.6300718,-39.543162366739,mint_shrink
Zone/CD,846.093257780651,963.0889817,116.995723919349,mint_shrink
Zone/CD,805.152145695521,535.249013,-269.903132695521,mint_shrink
Zone/CD,837.637612595739,915.412691,77.775078404261,mint_shrink
Zone/CD,688.298857084012,457.0649187,-231.233938384012,mint_shrink
Zone/CD,543.569649855765,548.3807241,4.81107424423499,mint_shrink
Zone/CD,667.415433306988,556.9644294,-110.451003906988,mint_shrink
Zone/CD,807.626332955548,491.9595064,-315.666826555548,mint_shrink
Zone/CD,572.220348686629,439.425002,-132.795346686629,mint_shrink
Zone/CD,576.942980137621,610.2294411,33.286460962379,mint_shrink
Zone/CD,738.551749296723,615.2701699,-123.281579396723,mint_shrink
Zone/CD,658.756292164984,659.4956777,0.739385535016027,mint_shrink
Zone/CD,686.840341937079,589.7434286,-97.0969133370789,mint_shrink
Zone/CD,808.408505954658,791.2947205,-17.113785454658,mint_shrink
Zone/CD,796.165377307322,750.2399161,-45.9254612073221,mint_shrink
Zone/CD,803.305960463646,618.5403495,-184.765610963646,mint_shrink
Zone/CD,671.7922786753,1422.7229202,750.9306415247,mint_shrink
Zone/CD,569.354802349743,667.6268044,98.272002050257,mint_shrink
Zone/CD,723.382463091134,492.0953194,-231.287143691134,mint_shrink
Zone/DA,1198.21166295336,1229.4974587,31.2857957466399,mint_shrink
Zone/DA,596.811629214855,424.5756761,-172.235953114855,mint_shrink
Zone/DA,657.238410198774,981.927008,324.688597801226,mint_shrink
Zone/DA,780.043527723251,763.4801972,-16.563330523251,mint_shrink
Zone/DA,669.19817803607,504.1363028,-165.06187523607,mint_shrink
Zone/DA,574.49690080673,474.9759293,-99.5209715067299,mint_shrink
Zone/DA,735.599917725514,672.6511169,-62.948800825514,mint_shrink
Zone/DA,558.577473719925,713.9045299,155.327056180075,mint_shrink
Zone/DA,648.221880041869,509.3965586,-138.825321441869,mint_shrink
Zone/DA,750.444105433727,819.1648674,68.720761966273,mint_shrink
Zone/DA,697.981234722171,777.1125621,79.1313273778289,mint_shrink
Zone/DA,812.817949670934,769.2022433,-43.6157063709341,mint_shrink
Zone/DA,1190.86634560195,1114.7807814,-76.0855642019499,mint_shrink
Zone/DA,589.877059752842,890.1467352,300.269675447158,mint_shrink
Zone/DA,716.480410780128,836.422854,119.942443219872,mint_shrink
Zone/DA,785.974452080405,748.9380069,-37.0364451804049,mint_shrink
Zone/DA,667.681263046184,793.3860704,125.704807353816,mint_shrink
Zone/DA,598.339538660252,519.0068746,-79.332664060252,mint_shrink
Zone/DA,756.142360082204,691.1791817,-64.9631783822041,mint_shrink
Zone/DA,605.570834999895,575.2313382,-30.3394967998951,mint_shrink
Zone/DA,657.895624717667,839.7199114,181.824286682333,mint_shrink
Zone/DA,779.783585815971,813.4852582,33.7016723840289,mint_shrink
Zone/DA,724.902003476028,768.9693577,44.0673542239721,mint_shrink
Zone/DA,844.02626117569,778.6783579,-65.34790327569,mint_shrink
Zone/DB,823.750580211997,1184.9160898,361.165509588003,mint_shrink
Zone/DB,301.085347707019,355.725232,54.639884292981,mint_shrink
Zone/DB,305.786115971436,410.1461822,104.360066228564,mint_shrink
Zone/DB,407.712248656754,273.5004059,-134.211842756754,mint_shrink
Zone/DB,249.049403247435,275.9793505,26.929947252565,mint_shrink
Zone/DB,216.198078670047,192.4278725,-23.770206170047,mint_shrink
Zone/DB,233.403255609647,156.7610005,-76.642255109647,mint_shrink
Zone/DB,170.699906502399,159.5286576,-11.171248902399,mint_shrink
Zone/DB,177.877767786263,199.6412258,21.763458013737,mint_shrink
Zone/DB,310.002330086026,455.4412973,145.438967213974,mint_shrink
Zone/DB,261.968986666056,314.0679597,52.098973033944,mint_shrink
Zone/DB,278.904759719248,368.6870753,89.782315580752,mint_shrink
Zone/DB,890.087324061661,1006.0007736,115.913449538339,mint_shrink
Zone/DB,338.860799141258,346.4638187,7.60301955874201,mint_shrink
Zone/DB,320.733017881384,436.8623471,116.129329218616,mint_shrink
Zone/DB,397.649420309988,278.7942994,-118.855120909988,mint_shrink
Zone/DB,264.085594325929,407.6523927,143.566798374071,mint_shrink
Zone/DB,233.592409724903,209.1712026,-24.421207124903,mint_shrink
Zone/DB,245.555567294406,285.07516,39.519592705594,mint_shrink
Zone/DB,189.288674486508,119.6885197,-69.600154786508,mint_shrink
Zone/DB,204.388349490926,196.7239227,-7.664426790926,mint_shrink
Zone/DB,345.922490185365,503.6296188,157.707128614635,mint_shrink
Zone/DB,306.120944655473,262.2413198,-43.879624855473,mint_shrink
Zone/DB,303.096984742247,306.6307772,3.53379245775301,mint_shrink
Zone/DC,459.000575572723,597.7895931,138.789017527277,mint_shrink
Zone/DC,228.410751930189,244.8936189,16.482866969811,mint_shrink
Zone/DC,244.092772965685,307.3890171,63.296244134315,mint_shrink
Zone/DC,420.36931198692,397.6007039,-22.76860808692,mint_shrink
Zone/DC,315.665851403325,463.2049253,147.539073896675,mint_shrink
Zone/DC,292.633532457984,284.3513313,-8.28220115798399,mint_shrink
Zone/DC,399.196430593748,267.1903054,-132.006125193748,mint_shrink
Zone/DC,298.977816979112,257.3917649,-41.586052079112,mint_shrink
Zone/DC,340.726886795472,423.5981281,82.871241304528,mint_shrink
Zone/DC,470.0490719244,573.3990653,103.3499933756,mint_shrink
Zone/DC,294.401906179034,272.9825535,-21.419352679034,mint_shrink
Zone/DC,240.55732338185,373.5205556,132.96323221815,mint_shrink
Zone/DC,498.053830711935,418.4311468,-79.622683911935,mint_shrink
Zone/DC,229.067613188487,257.4776774,28.410064211513,mint_shrink
Zone/DC,271.720030156894,428.0508085,156.330778343106,mint_shrink
Zone/DC,429.294046347331,512.1393514,82.845305052669,mint_shrink
Zone/DC,362.053841486519,450.6956704,88.641828913481,mint_shrink
Zone/DC,319.15942355848,427.3952462,108.23582264152,mint_shrink
Zone/DC,463.243175250404,536.5689604,73.325785149596,mint_shrink
Zone/DC,364.145560974721,274.1537667,-89.991794274721,mint_shrink
Zone/DC,387.673039235894,442.7062616,55.033222364106,mint_shrink
Zone/DC,509.872461775331,367.896655,-141.975806775331,mint_shrink
Zone/DC,341.362574692648,352.7688827,11.406308007352,mint_shrink
Zone/DC,264.405758982869,122.4067675,-141.998991482869,mint_shrink
Zone/DD,584.202730703469,692.9808278,108.778097096531,mint_shrink
Zone/DD,195.088770997535,209.4308429,14.342071902465,mint_shrink
Zone/DD,288.225615572258,173.8306724,-114.394943172258,mint_shrink
Zone/DD,338.989601495598,254.11855,-84.871051495598,mint_shrink
Zone/DD,216.352324074007,260.4527736,44.100449525993,mint_shrink
Zone/DD,176.174285419649,220.4969862,44.322700780351,mint_shrink
Zone/DD,185.043208481019,151.7372007,-33.306007781019,mint_shrink
Zone/DD,155.806195097904,168.6154816,12.809286502096,mint_shrink
Zone/DD,172.677714374752,146.2974903,-26.380224074752,mint_shrink
Zone/DD,297.920750312973,282.8409242,-15.079826112973,mint_shrink
Zone/DD,196.280640526052,149.2714262,-47.009214326052,mint_shrink
Zone/DD,202.809318727766,360.3529183,157.543599572234,mint_shrink
Zone/DD,559.562410870383,511.0173261,-48.545084770383,mint_shrink
Zone/DD,187.828784780548,306.6016534,118.772868619452,mint_shrink
Zone/DD,284.018785199407,242.3971858,-41.621599399407,mint_shrink
Zone/DD,357.101550792484,361.7988308,4.69728000751604,mint_shrink
Zone/DD,210.622847984782,229.7284385,19.105590515218,mint_shrink
Zone/DD,178.722826964743,159.0195451,-19.703281864743,mint_shrink
Zone/DD,189.309267201337,521.932251,332.622983798663,mint_shrink
Zone/DD,187.030498308702,261.2480755,74.217577191298,mint_shrink
Zone/DD,202.013761595419,153.5820575,-48.431704095419,mint_shrink
Zone/DD,305.934682551089,215.4649554,-90.469727151089,mint_shrink
Zone/DD,214.542681532036,159.3198746,-55.222806932036,mint_shrink
Zone/DD,209.878109044046,170.7021449,-39.175964144046,mint_shrink
Zone/EA,3170.41584502842,3519.213186,348.79734097158,mint_shrink
Zone/EA,1443.39949968216,1564.6073613,121.20786161784,mint_shrink
Zone/EA,1752.60579577083,1722.9266528,-29.6791429708298,mint_shrink
Zone/EA,2151.49804930671,2465.8484373,314.35038799329,mint_shrink
Zone/EA,1498.7786731807,1664.0075855,165.2289123193,mint_shrink
Zone/EA,1661.6233428618,1969.5424908,307.9191479382,mint_shrink
Zone/EA,1841.48144319781,1928.2256804,86.7442372021901,mint_shrink
Zone/EA,1578.84218548927,1719.1083557,140.26617021073,mint_shrink
Zone/EA,1782.08036834114,1861.8779995,79.79763115886,mint_shrink
Zone/EA,2096.84653271576,1982.0255332,-114.82099951576,mint_shrink
Zone/EA,1601.78669524854,1976.6631919,374.87649665146,mint_shrink
Zone/EA,1775.91733851535,2410.7215544,634.80421588465,mint_shrink
Zone/EA,3416.88046906893,4840.4707421,1423.59027303107,mint_shrink
Zone/EA,1795.71180569092,1953.4065686,157.69476290908,mint_shrink
Zone/EA,1991.6063498019,2305.6069645,314.0006146981,mint_shrink
Zone/EA,2482.71474897256,2757.6153933,274.90064432744,mint_shrink
Zone/EA,1814.32741820504,2020.2113092,205.88389099496,mint_shrink
Zone/EA,1949.61858645271,1793.1508965,-156.46768995271,mint_shrink
Zone/EA,2028.25399514617,2167.9238356,139.66984045383,mint_shrink
Zone/EA,1832.28849219491,1612.0091149,-220.27937729491,mint_shrink
Zone/EA,1968.31309392873,1721.3893427,-246.92375122873,mint_shrink
Zone/EA,2264.33781060718,2430.6379997,166.30018909282,mint_shrink
Zone/EA,1926.43077586415,2459.1470034,532.71622753585,mint_shrink
Zone/EA,2123.98914916896,1897.9930104,-225.99613876896,mint_shrink
Zone/EB,540.248476400001,499.4686807,-40.779795700001,mint_shrink
Zone/EB,530.512993936487,674.2680854,143.755091463513,mint_shrink
Zone/EB,609.825849513902,1024.7800766,414.954227086098,mint_shrink
Zone/EB,794.959738856894,1184.4151096,389.455370743106,mint_shrink
Zone/EB,827.728123428457,842.7036937,14.975570271543,mint_shrink
Zone/EB,924.543524549724,376.4629772,-548.080547349724,mint_shrink
Zone/EB,864.334027356426,770.8755164,-93.4585109564259,mint_shrink
Zone/EB,867.878057744141,1402.0034075,534.125349755859,mint_shrink
Zone/EB,1033.15983621108,1372.332969,339.17313278892,mint_shrink
Zone/EB,1036.49807737605,1078.3183687,41.82029132395,mint_shrink
